diseaseName,country,state,lga,year,epiWeek,suspectedCases,confirmedCases,deaths,rainfall,temperature,humidity
Measles,Nigeria,FCT,FCT LGA2,2024,47,180,29,0,154.1,32.6,38.8
Mpox,Nigeria,FCT,FCT LGA1,2024,47,28,2,0,9.7,34.4,32.5
Mpox,Nigeria,Kaduna,Kaduna LGA1,2024,47,28,2,0,149.6,30.9,78.0
Mpox,Nigeria,Lagos,Lagos LGA1,2024,47,28,2,0,26.6,25.9,62.8
AFP,Nigeria,Rivers,Rivers LGA1,2024,47,142,0,0,142.1,29.7,51.7
AFP,Nigeria,Oyo,Oyo LGA1,2024,47,142,0,0,179.0,31.0,55.9
AFP,Nigeria,Lagos,Lagos LGA2,2024,47,142,0,0,83.5,30.8,78.2
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2024,48,140,26,5,140.7,24.1,24.7
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2024,48,140,26,5,133.0,33.3,38.1
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2024,48,140,26,5,152.3,28.3,53.5
CSM,Nigeria,Lagos,Lagos LGA2,2024,48,19,0,1,53.6,29.7,63.2
CSM,Nigeria,Enugu,Enugu LGA1,2024,48,19,0,1,89.7,37.1,35.4
CSM,Nigeria,Ogun,Ogun LGA1,2024,48,19,0,1,108.2,27.6,41.3
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2024,48,45,0,0,110.3,31.5,28.0
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2024,48,45,0,0,133.3,24.7,44.5
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2024,48,45,0,0,175.2,29.7,20.5
Cholera,Nigeria,Rivers,Rivers LGA2,2024,48,397,1,3,238.4,29.5,88.1
Cholera,Nigeria,Ogun,Ogun LGA2,2024,48,397,1,3,211.6,29.2,84.5
Cholera,Nigeria,Enugu,Enugu LGA1,2024,48,397,1,3,143.5,29.5,90.6
Measles,Nigeria,Oyo,Oyo LGA2,2024,48,127,17,0,67.3,26.9,47.7
Measles,Nigeria,Kano,Kano LGA1,2024,48,127,17,0,144.7,37.0,24.9
Measles,Nigeria,Oyo,Oyo LGA1,2024,48,127,17,0,92.6,37.1,57.2
Mpox,Nigeria,Rivers,Rivers LGA2,2024,48,36,5,0,133.1,27.4,53.8
Mpox,Nigeria,Kano,Kano LGA2,2024,48,36,5,0,130.7,28.7,64.1
Mpox,Nigeria,Rivers,Rivers LGA1,2024,48,36,5,0,158.6,34.1,55.3
AFP,Nigeria,Rivers,Rivers LGA2,2024,48,91,0,0,135.4,24.1,33.5
AFP,Nigeria,Kano,Kano LGA2,2024,48,91,0,0,50.5,27.4,30.5
AFP,Nigeria,Oyo,Oyo LGA2,2024,48,91,0,0,92.7,33.2,30.3
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2024,49,157,39,6,48.4,33.9,37.0
Lassa Fever,Nigeria,Oyo,Oyo LGA1,2024,49,157,39,6,77.5,26.1,53.7
Lassa Fever,Nigeria,FCT,FCT LGA1,2024,49,157,39,6,42.5,25.7,73.7
CSM,Nigeria,Ogun,Ogun LGA1,2024,49,11,0,3,120.4,30.4,22.6
CSM,Nigeria,Enugu,Enugu LGA1,2024,49,11,0,3,153.2,29.3,61.7
CSM,Nigeria,Kaduna,Kaduna LGA1,2024,49,11,0,3,106.7,24.8,39.7
Yellow Fever,Nigeria,FCT,FCT LGA1,2024,49,31,0,0,169.7,37.9,38.7
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2024,49,31,0,0,143.5,32.7,65.9
Yellow Fever,Nigeria,Lagos,Lagos LGA2,2024,49,31,0,0,70.9,32.9,47.1
Cholera,Nigeria,Oyo,Oyo LGA1,2024,49,78,0,1,231.4,28.6,78.8
Cholera,Nigeria,FCT,FCT LGA2,2024,49,78,0,1,172.1,27.6,83.0
Cholera,Nigeria,Oyo,Oyo LGA1,2024,49,78,0,1,241.2,29.7,90.4
Measles,Nigeria,Lagos,Lagos LGA2,2024,49,117,8,0,112.0,24.5,25.3
Measles,Nigeria,Oyo,Oyo LGA1,2024,49,117,8,0,93.7,36.3,89.9
Measles,Nigeria,Enugu,Enugu LGA1,2024,49,117,8,0,47.8,29.5,30.3
Mpox,Nigeria,Rivers,Rivers LGA1,2024,49,32,7,0,14.7,29.4,46.2
Mpox,Nigeria,Kaduna,Kaduna LGA2,2024,49,32,7,0,93.6,27.4,66.2
Mpox,Nigeria,Rivers,Rivers LGA2,2024,49,32,7,0,25.9,34.2,89.8
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,49,43,0,0,56.2,37.2,66.0
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,49,43,0,0,178.9,31.9,51.1
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,49,43,0,0,172.3,33.4,23.6
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2024,50,193,33,1,106.0,36.7,52.7
Lassa Fever,Nigeria,Kano,Kano LGA1,2024,50,193,33,1,75.1,26.2,46.4
Lassa Fever,Nigeria,Kano,Kano LGA1,2024,50,193,33,1,48.3,24.6,64.5
CSM,Nigeria,Ogun,Ogun LGA1,2024,50,9,0,2,173.2,25.4,81.9
CSM,Nigeria,FCT,FCT LGA1,2024,50,9,0,2,26.4,24.8,73.1
CSM,Nigeria,Ogun,Ogun LGA1,2024,50,9,0,2,89.8,36.7,87.2
Yellow Fever,Nigeria,Kano,Kano LGA1,2024,50,20,0,0,54.0,36.1,72.1
Yellow Fever,Nigeria,Kaduna,Kaduna LGA2,2024,50,20,0,0,113.1,28.7,42.3
Yellow Fever,Nigeria,Kaduna,Kaduna LGA1,2024,50,20,0,0,68.1,29.5,33.1
Cholera,Nigeria,Ogun,Ogun LGA2,2024,50,19,0,1,157.6,28.0,76.9
Cholera,Nigeria,Kaduna,Kaduna LGA1,2024,50,19,0,1,142.3,30.5,90.1
Cholera,Nigeria,Kaduna,Kaduna LGA2,2024,50,19,0,1,213.4,31.0,94.5
Measles,Nigeria,Ogun,Ogun LGA2,2024,50,74,6,0,32.5,25.3,68.2
Measles,Nigeria,Kaduna,Kaduna LGA1,2024,50,74,6,0,22.8,34.2,50.3
Measles,Nigeria,FCT,FCT LGA1,2024,50,74,6,0,119.6,36.8,56.1
Mpox,Nigeria,Kaduna,Kaduna LGA1,2024,50,42,7,0,160.3,26.9,46.5
Mpox,Nigeria,Enugu,Enugu LGA1,2024,50,42,7,0,28.1,26.2,31.8
Mpox,Nigeria,Rivers,Rivers LGA2,2024,50,42,7,0,88.5,27.7,62.9
AFP,Nigeria,Lagos,Lagos LGA2,2024,50,55,0,0,110.8,36.3,45.3
AFP,Nigeria,Rivers,Rivers LGA2,2024,50,55,0,0,74.8,26.3,59.6
AFP,Nigeria,Ogun,Ogun LGA1,2024,50,55,0,0,72.7,35.5,61.0
Lassa Fever,Nigeria,Enugu,Enugu LGA2,2024,51,187,50,11,149.8,31.6,63.6
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2024,51,187,50,11,22.6,24.9,73.9
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2024,51,187,50,11,45.7,36.9,45.4
CSM,Nigeria,Kano,Kano LGA2,2024,51,7,0,0,74.2,31.6,41.6
CSM,Nigeria,Lagos,Lagos LGA2,2024,51,7,0,0,50.0,34.3,46.4
CSM,Nigeria,Enugu,Enugu LGA1,2024,51,7,0,0,107.1,32.7,47.7
Yellow Fever,Nigeria,FCT,FCT LGA1,2024,51,3,0,0,54.2,26.8,64.5
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2024,51,3,0,0,146.6,25.5,59.7
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2024,51,3,0,0,143.9,28.3,74.9
Cholera,Nigeria,Enugu,Enugu LGA1,2024,51,68,0,7,125.8,28.2,90.2
Cholera,Nigeria,Enugu,Enugu LGA2,2024,51,68,0,7,177.9,28.3,75.7
Cholera,Nigeria,Kaduna,Kaduna LGA2,2024,51,68,0,7,185.3,29.9,94.5
Measles,Nigeria,Oyo,Oyo LGA2,2024,51,34,1,0,165.6,35.2,30.2
Measles,Nigeria,Lagos,Lagos LGA1,2024,51,34,1,0,148.7,29.7,84.9
Measles,Nigeria,Rivers,Rivers LGA1,2024,51,34,1,0,111.7,35.1,27.1
Mpox,Nigeria,Kaduna,Kaduna LGA1,2024,51,47,8,0,72.8,34.8,65.3
Mpox,Nigeria,Kano,Kano LGA2,2024,51,47,8,0,149.0,24.9,29.4
Mpox,Nigeria,Lagos,Lagos LGA1,2024,51,47,8,0,52.1,28.1,63.0
AFP,Nigeria,Kaduna,Kaduna LGA1,2024,51,23,0,0,125.2,31.7,69.6
AFP,Nigeria,Enugu,Enugu LGA1,2024,51,23,0,0,180.0,30.6,48.3
AFP,Nigeria,Ogun,Ogun LGA1,2024,51,23,0,0,10.6,30.3,62.2
Lassa Fever,Nigeria,Rivers,Rivers LGA1,2024,52,226,70,11,17.0,37.8,58.3
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2024,52,226,70,11,123.7,27.5,53.0
Lassa Fever,Nigeria,Enugu,Enugu LGA2,2024,52,226,70,11,94.4,36.4,58.5
CSM,Nigeria,Enugu,Enugu LGA2,2024,52,8,0,0,38.4,36.9,25.6
CSM,Nigeria,Lagos,Lagos LGA1,2024,52,8,0,0,158.7,31.3,31.6
CSM,Nigeria,Kano,Kano LGA1,2024,52,8,0,0,172.6,36.8,66.3
Yellow Fever,Nigeria,FCT,FCT LGA2,2024,52,6,0,0,127.0,29.0,72.6
Yellow Fever,Nigeria,Kaduna,Kaduna LGA1,2024,52,6,0,0,40.9,31.3,24.4
Yellow Fever,Nigeria,Oyo,Oyo LGA1,2024,52,6,0,0,177.6,36.8,75.4
Cholera,Nigeria,Lagos,Lagos LGA2,2024,52,65,1,3,247.8,29.3,82.9
Cholera,Nigeria,Kano,Kano LGA2,2024,52,65,1,3,202.2,31.0,76.6
Cholera,Nigeria,Ogun,Ogun LGA1,2024,52,65,1,3,178.5,29.3,81.0
Measles,Nigeria,Oyo,Oyo LGA1,2024,52,17,1,0,95.9,30.3,25.2
Measles,Nigeria,Oyo,Oyo LGA2,2024,52,17,1,0,55.8,29.8,85.5
Measles,Nigeria,Kano,Kano LGA1,2024,52,17,1,0,21.3,24.4,36.4
Mpox,Nigeria,Kaduna,Kaduna LGA2,2024,52,9,0,0,36.5,25.8,72.8
Mpox,Nigeria,Ogun,Ogun LGA1,2024,52,9,0,0,41.3,30.5,50.0
Mpox,Nigeria,Ogun,Ogun LGA1,2024,52,9,0,0,105.3,26.1,49.9
AFP,Nigeria,Lagos,Lagos LGA2,2024,52,9,0,0,99.6,31.8,81.4
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,52,9,0,0,12.0,37.6,64.8
AFP,Nigeria,Kano,Kano LGA2,2024,52,9,0,0,122.2,25.1,29.5
Lassa Fever,Nigeria,FCT,FCT LGA1,2024,1,190,53,6,87.5,25.5,62.8
Lassa Fever,Nigeria,FCT,FCT LGA1,2024,1,190,53,6,116.6,24.6,30.4
Lassa Fever,Nigeria,Enugu,Enugu LGA1,2024,1,190,53,6,106.8,37.2,58.7
CSM,Nigeria,Ogun,Ogun LGA2,2024,1,59,2,3,88.0,25.2,47.6
CSM,Nigeria,Rivers,Rivers LGA1,2024,1,59,2,3,179.9,34.8,49.2
CSM,Nigeria,Lagos,Lagos LGA2,2024,1,59,2,3,86.7,32.4,82.5
Yellow Fever,Nigeria,Kano,Kano LGA2,2024,1,52,0,0,8.1,30.1,42.8
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2024,1,52,0,0,98.4,38.0,25.4
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2024,1,52,0,0,54.4,31.6,48.5
Cholera,Nigeria,Oyo,Oyo LGA2,2024,1,91,0,1,183.5,28.0,85.9
Cholera,Nigeria,Lagos,Lagos LGA1,2024,1,91,0,1,218.3,27.2,91.5
Cholera,Nigeria,Ogun,Ogun LGA2,2024,1,91,0,1,174.1,27.5,82.8
Measles,Nigeria,Kaduna,Kaduna LGA1,2024,1,725,60,8,41.0,37.8,42.9
Measles,Nigeria,Lagos,Lagos LGA1,2024,1,725,60,8,14.9,27.7,52.7
Measles,Nigeria,Kaduna,Kaduna LGA2,2024,1,725,60,8,20.7,34.6,34.9
Mpox,Nigeria,Lagos,Lagos LGA2,2024,1,3,0,0,130.4,25.2,84.5
Mpox,Nigeria,Rivers,Rivers LGA1,2024,1,3,0,0,51.8,32.3,24.0
Mpox,Nigeria,Oyo,Oyo LGA2,2024,1,3,0,0,159.8,28.6,36.2
AFP,Nigeria,FCT,FCT LGA1,2024,1,143,0,0,26.9,35.9,67.4
AFP,Nigeria,Lagos,Lagos LGA1,2024,1,143,0,0,127.6,26.9,67.9
AFP,Nigeria,FCT,FCT LGA2,2024,1,143,0,0,174.9,24.7,86.6
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2024,2,296,81,16,124.4,28.5,77.8
Lassa Fever,Nigeria,FCT,FCT LGA2,2024,2,296,81,16,112.6,34.9,47.9
Lassa Fever,Nigeria,Kano,Kano LGA1,2024,2,296,81,16,128.1,30.5,20.7
CSM,Nigeria,Lagos,Lagos LGA1,2024,2,76,1,9,172.9,28.7,38.7
CSM,Nigeria,Lagos,Lagos LGA1,2024,2,76,1,9,111.8,27.7,27.5
CSM,Nigeria,Rivers,Rivers LGA1,2024,2,76,1,9,114.8,28.4,71.4
Yellow Fever,Nigeria,Kano,Kano LGA1,2024,2,71,0,0,110.8,28.0,26.8
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2024,2,71,0,0,96.4,36.8,62.7
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2024,2,71,0,0,105.9,28.6,20.2
Cholera,Nigeria,Kaduna,Kaduna LGA2,2024,2,86,0,0,126.0,29.6,81.4
Cholera,Nigeria,Kaduna,Kaduna LGA1,2024,2,86,0,0,213.4,29.1,83.0
Cholera,Nigeria,Lagos,Lagos LGA2,2024,2,86,0,0,213.1,27.7,89.1
Measles,Nigeria,Oyo,Oyo LGA2,2024,2,637,86,5,73.5,26.2,77.3
Measles,Nigeria,Rivers,Rivers LGA1,2024,2,637,86,5,109.6,26.1,43.9
Measles,Nigeria,Enugu,Enugu LGA1,2024,2,637,86,5,162.1,31.7,40.7
Mpox,Nigeria,Ogun,Ogun LGA2,2024,2,6,0,0,102.1,37.9,63.7
Mpox,Nigeria,Kano,Kano LGA2,2024,2,6,0,0,57.7,26.4,75.7
Mpox,Nigeria,Oyo,Oyo LGA2,2024,2,6,0,0,25.3,31.3,31.2
AFP,Nigeria,Ogun,Ogun LGA2,2024,2,137,0,0,77.0,37.3,56.7
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,2,137,0,0,106.4,27.5,73.7
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,2,137,0,0,71.7,33.9,86.4
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2024,3,406,77,21,155.5,37.3,78.6
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2024,3,406,77,21,19.4,25.0,50.7
Lassa Fever,Nigeria,Kaduna,Kaduna LGA1,2024,3,406,77,21,39.7,24.0,20.6
CSM,Nigeria,Kaduna,Kaduna LGA1,2024,3,120,2,10,41.2,32.2,51.4
CSM,Nigeria,FCT,FCT LGA2,2024,3,120,2,10,88.9,26.5,74.8
CSM,Nigeria,Ogun,Ogun LGA2,2024,3,120,2,10,85.0,28.3,32.2
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2024,3,75,0,0,121.7,24.0,58.4
Yellow Fever,Nigeria,Lagos,Lagos LGA2,2024,3,75,0,0,83.0,32.9,42.8
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2024,3,75,0,0,159.7,31.2,67.9
Cholera,Nigeria,Lagos,Lagos LGA2,2024,3,80,0,1,209.6,28.5,85.9
Cholera,Nigeria,Lagos,Lagos LGA2,2024,3,80,0,1,216.9,27.1,89.5
Cholera,Nigeria,Lagos,Lagos LGA1,2024,3,80,0,1,199.9,29.8,87.7
Measles,Nigeria,Enugu,Enugu LGA2,2024,3,668,107,6,22.0,35.9,64.0
Measles,Nigeria,Rivers,Rivers LGA2,2024,3,668,107,6,125.0,31.4,45.2
Measles,Nigeria,FCT,FCT LGA1,2024,3,668,107,6,37.7,25.4,73.9
Mpox,Nigeria,Kaduna,Kaduna LGA2,2024,3,15,0,0,90.4,30.3,81.4
Mpox,Nigeria,Ogun,Ogun LGA2,2024,3,15,0,0,130.5,24.4,61.9
Mpox,Nigeria,Kano,Kano LGA1,2024,3,15,0,0,30.4,36.0,84.1
AFP,Nigeria,Ogun,Ogun LGA1,2024,3,150,0,0,37.6,31.0,89.9
AFP,Nigeria,Ogun,Ogun LGA1,2024,3,150,0,0,117.8,26.2,54.1
AFP,Nigeria,Kaduna,Kaduna LGA1,2024,3,150,0,0,66.8,36.5,21.3
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2024,4,347,47,5,159.9,28.4,39.8
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2024,4,347,47,5,169.5,36.4,51.2
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2024,4,347,47,5,77.4,37.6,71.5
CSM,Nigeria,Ogun,Ogun LGA2,2024,4,159,7,13,137.8,34.8,30.7
CSM,Nigeria,Oyo,Oyo LGA1,2024,4,159,7,13,105.9,33.8,87.9
CSM,Nigeria,Kaduna,Kaduna LGA2,2024,4,159,7,13,43.3,27.9,81.7
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2024,4,51,0,0,66.1,33.9,50.9
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2024,4,51,0,0,53.9,24.8,39.8
Yellow Fever,Nigeria,FCT,FCT LGA2,2024,4,51,0,0,72.2,34.7,84.7
Cholera,Nigeria,Enugu,Enugu LGA1,2024,4,78,1,1,154.2,28.6,83.6
Cholera,Nigeria,Kano,Kano LGA1,2024,4,78,1,1,176.7,30.2,82.3
Cholera,Nigeria,Ogun,Ogun LGA2,2024,4,78,1,1,146.3,29.8,83.9
Measles,Nigeria,Kaduna,Kaduna LGA2,2024,4,744,117,5,164.1,24.9,88.7
Measles,Nigeria,Rivers,Rivers LGA2,2024,4,744,117,5,19.9,32.8,81.3
Measles,Nigeria,Kano,Kano LGA1,2024,4,744,117,5,141.9,31.6,36.5
Mpox,Nigeria,Kano,Kano LGA1,2024,4,30,2,0,153.4,36.3,65.5
Mpox,Nigeria,FCT,FCT LGA1,2024,4,30,2,0,128.0,32.4,58.5
Mpox,Nigeria,Ogun,Ogun LGA2,2024,4,30,2,0,30.4,25.9,38.3
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,4,159,0,0,54.7,33.3,83.5
AFP,Nigeria,Kano,Kano LGA2,2024,4,159,0,0,158.7,29.5,39.3
AFP,Nigeria,Oyo,Oyo LGA2,2024,4,159,0,0,38.8,30.0,22.4
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2024,5,429,70,15,48.9,24.5,31.5
Lassa Fever,Nigeria,FCT,FCT LGA2,2024,5,429,70,15,55.8,29.1,86.8
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2024,5,429,70,15,151.3,28.8,48.3
CSM,Nigeria,Rivers,Rivers LGA2,2024,5,81,2,7,72.5,35.2,62.2
CSM,Nigeria,Kano,Kano LGA2,2024,5,81,2,7,116.0,32.5,34.8
CSM,Nigeria,Oyo,Oyo LGA1,2024,5,81,2,7,107.5,29.5,86.8
Yellow Fever,Nigeria,Lagos,Lagos LGA2,2024,5,63,0,0,132.0,26.7,51.8
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2024,5,63,0,0,34.5,27.4,45.0
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2024,5,63,0,0,19.8,33.6,48.3
Cholera,Nigeria,Kaduna,Kaduna LGA1,2024,5,79,0,1,130.0,27.5,78.5
Cholera,Nigeria,Oyo,Oyo LGA1,2024,5,79,0,1,165.8,28.1,82.6
Cholera,Nigeria,Lagos,Lagos LGA2,2024,5,79,0,1,236.0,30.6,80.2
Measles,Nigeria,Rivers,Rivers LGA2,2024,5,780,142,2,78.5,35.0,85.7
Measles,Nigeria,Kano,Kano LGA2,2024,5,780,142,2,98.8,36.4,82.3
Measles,Nigeria,Kaduna,Kaduna LGA2,2024,5,780,142,2,45.4,30.0,34.8
Mpox,Nigeria,Oyo,Oyo LGA1,2024,5,10,0,0,41.5,33.0,83.5
Mpox,Nigeria,Oyo,Oyo LGA1,2024,5,10,0,0,44.1,26.4,79.1
Mpox,Nigeria,Kaduna,Kaduna LGA1,2024,5,10,0,0,151.9,35.9,84.4
AFP,Nigeria,Ogun,Ogun LGA2,2024,5,176,0,0,71.5,24.5,27.6
AFP,Nigeria,Enugu,Enugu LGA1,2024,5,176,0,0,132.5,36.8,71.9
AFP,Nigeria,Enugu,Enugu LGA1,2024,5,176,0,0,81.3,31.8,36.0
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2024,6,453,83,9,5.5,36.4,49.2
Lassa Fever,Nigeria,FCT,FCT LGA1,2024,6,453,83,9,28.8,32.9,45.7
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2024,6,453,83,9,145.2,29.7,87.3
CSM,Nigeria,Ogun,Ogun LGA1,2024,6,70,1,4,108.5,25.2,55.2
CSM,Nigeria,Rivers,Rivers LGA2,2024,6,70,1,4,30.4,35.3,53.7
CSM,Nigeria,FCT,FCT LGA1,2024,6,70,1,4,72.5,24.8,25.6
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2024,6,73,0,0,148.6,26.7,37.0
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2024,6,73,0,0,60.3,29.0,27.2
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2024,6,73,0,0,87.7,36.4,62.8
Cholera,Nigeria,Rivers,Rivers LGA1,2024,6,74,0,2,181.6,27.5,91.4
Cholera,Nigeria,Rivers,Rivers LGA2,2024,6,74,0,2,169.9,28.5,77.3
Cholera,Nigeria,Lagos,Lagos LGA2,2024,6,74,0,2,230.0,30.8,92.9
Measles,Nigeria,Rivers,Rivers LGA2,2024,6,630,114,1,58.8,33.5,48.7
Measles,Nigeria,Ogun,Ogun LGA2,2024,6,630,114,1,123.9,37.8,32.9
Measles,Nigeria,Oyo,Oyo LGA2,2024,6,630,114,1,108.8,24.4,75.3
Mpox,Nigeria,Kano,Kano LGA1,2024,6,25,2,0,150.2,28.3,63.0
Mpox,Nigeria,Kano,Kano LGA1,2024,6,25,2,0,16.6,26.3,43.4
Mpox,Nigeria,Enugu,Enugu LGA2,2024,6,25,2,0,116.7,28.6,82.6
AFP,Nigeria,Enugu,Enugu LGA1,2024,6,184,0,0,146.3,26.1,87.4
AFP,Nigeria,Oyo,Oyo LGA2,2024,6,184,0,0,171.4,31.3,83.3
AFP,Nigeria,FCT,FCT LGA2,2024,6,184,0,0,17.4,26.5,26.1
Lassa Fever,Nigeria,Rivers,Rivers LGA1,2024,7,507,66,13,55.0,37.4,85.4
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2024,7,507,66,13,64.2,33.5,22.2
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2024,7,507,66,13,7.8,36.9,45.0
CSM,Nigeria,Kano,Kano LGA1,2024,7,148,0,8,99.3,32.1,45.7
CSM,Nigeria,Oyo,Oyo LGA1,2024,7,148,0,8,33.9,24.5,68.9
CSM,Nigeria,Rivers,Rivers LGA2,2024,7,148,0,8,108.4,26.6,51.0
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2024,7,84,0,0,124.6,27.7,52.2
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2024,7,84,0,0,137.1,34.4,85.4
Yellow Fever,Nigeria,Kano,Kano LGA1,2024,7,84,0,0,28.3,27.2,57.2
Cholera,Nigeria,Kaduna,Kaduna LGA1,2024,7,114,0,4,179.2,30.0,81.7
Cholera,Nigeria,Kano,Kano LGA2,2024,7,114,0,4,134.4,28.8,78.9
Cholera,Nigeria,FCT,FCT LGA2,2024,7,114,0,4,209.7,30.5,89.7
Measles,Nigeria,Ogun,Ogun LGA1,2024,7,699,130,1,20.1,33.8,76.7
Measles,Nigeria,Ogun,Ogun LGA1,2024,7,699,130,1,28.9,37.2,80.3
Measles,Nigeria,Ogun,Ogun LGA2,2024,7,699,130,1,53.4,28.4,86.0
Mpox,Nigeria,FCT,FCT LGA2,2024,7,27,2,0,116.7,32.7,72.8
Mpox,Nigeria,Kaduna,Kaduna LGA2,2024,7,27,2,0,91.4,37.0,80.3
Mpox,Nigeria,Oyo,Oyo LGA2,2024,7,27,2,0,52.2,24.8,85.3
AFP,Nigeria,Rivers,Rivers LGA2,2024,7,175,0,0,23.9,36.2,68.2
AFP,Nigeria,Kaduna,Kaduna LGA2,2024,7,175,0,0,130.5,35.2,52.5
AFP,Nigeria,Kano,Kano LGA1,2024,7,175,0,0,49.4,31.6,88.9
Lassa Fever,Nigeria,FCT,FCT LGA1,2024,8,585,96,23,31.5,26.1,32.2
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2024,8,585,96,23,145.0,33.6,54.3
Lassa Fever,Nigeria,Kano,Kano LGA2,2024,8,585,96,23,14.8,25.4,83.4
CSM,Nigeria,Kano,Kano LGA1,2024,8,262,7,8,84.6,36.7,62.1
CSM,Nigeria,Kaduna,Kaduna LGA1,2024,8,262,7,8,31.5,35.6,60.7
CSM,Nigeria,Lagos,Lagos LGA2,2024,8,262,7,8,171.8,31.1,70.6
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2024,8,54,0,0,166.5,32.7,22.8
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2024,8,54,0,0,38.3,36.6,72.0
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2024,8,54,0,0,11.0,28.3,40.8
Cholera,Nigeria,FCT,FCT LGA2,2024,8,87,0,3,211.8,29.2,80.9
Cholera,Nigeria,Kano,Kano LGA2,2024,8,87,0,3,171.5,27.9,77.6
Cholera,Nigeria,Lagos,Lagos LGA2,2024,8,87,0,3,177.7,28.0,90.4
Measles,Nigeria,Enugu,Enugu LGA2,2024,8,729,99,5,137.9,35.9,53.4
Measles,Nigeria,Kano,Kano LGA1,2024,8,729,99,5,61.6,36.3,80.1
Measles,Nigeria,Oyo,Oyo LGA1,2024,8,729,99,5,15.8,34.7,33.0
Mpox,Nigeria,FCT,FCT LGA1,2024,8,42,0,0,145.8,36.9,40.7
Mpox,Nigeria,Kaduna,Kaduna LGA1,2024,8,42,0,0,16.6,35.6,77.8
Mpox,Nigeria,Kaduna,Kaduna LGA1,2024,8,42,0,0,147.4,32.8,55.4
AFP,Nigeria,Rivers,Rivers LGA2,2024,8,185,0,0,20.2,31.8,79.8
AFP,Nigeria,Ogun,Ogun LGA1,2024,8,185,0,0,106.4,37.6,82.7
AFP,Nigeria,Kano,Kano LGA1,2024,8,185,0,0,164.7,29.4,37.3
Lassa Fever,Nigeria,Oyo,Oyo LGA2,2024,10,490,50,10,117.0,30.7,79.0
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2024,10,490,50,10,128.2,25.9,48.4
Lassa Fever,Nigeria,Lagos,Lagos LGA1,2024,10,490,50,10,10.6,35.4,83.3
CSM,Nigeria,Kano,Kano LGA2,2024,10,265,7,21,113.3,35.1,36.1
CSM,Nigeria,Oyo,Oyo LGA1,2024,10,265,7,21,47.3,26.0,48.6
CSM,Nigeria,Kano,Kano LGA1,2024,10,265,7,21,134.7,33.8,39.6
Yellow Fever,Nigeria,Kano,Kano LGA1,2024,10,57,1,0,62.0,29.2,75.6
Yellow Fever,Nigeria,Kano,Kano LGA1,2024,10,57,1,0,75.7,36.4,87.8
